window_id,train_start,train_end,test_start,test_end,model,mae,rmse,smape,bias
2001-07-16__2003-07-07,2001-07-16,2003-07-07,2003-07-14,2003-08-04,Seasonal Naive (lag_52),0.12324999999999997,0.1237446968560673,8.194216148330852,-0.12324999999999997
2001-07-16__2003-07-07,2001-07-16,2003-07-07,2003-07-14,2003-08-04,XGBoost,0.037104812383651764,0.03797076792192581,2.3973472647383547,-0.037104812383651764
2001-08-13__2003-08-04,2001-08-13,2003-08-04,2003-08-11,2003-09-01,Naive (lag_1),0.052999999999999936,0.06825686778632606,3.1544088373249126,-0.05249999999999999
2001-08-13__2003-08-04,2001-08-13,2003-08-04,2003-08-11,2003-09-01,Seasonal Naive (lag_52),0.27575,0.2854299388641633,17.40015821091828,-0.27575
2001-08-13__2003-08-04,2001-08-13,2003-08-04,2003-08-11,2003-09-01,XGBoost,0.1265564565658569,0.14174230903775498,7.572565165024062,-0.1265564565658569
2001-09-10__2003-09-01,2001-09-10,2003-09-01,2003-09-08,2003-09-29,Naive (lag_1),0.037750000000000006,0.04048147724577257,2.208258923603605,0.037750000000000006
2001-09-10__2003-09-01,2001-09-10,2003-09-01,2003-09-08,2003-09-29,Seasonal Naive (lag_52),0.262,0.2674649509748894,16.60828251584353,-0.262
2001-09-10__2003-09-01,2001-09-10,2003-09-01,2003-09-08,2003-09-29,XGBoost,0.028962642192840615,0.03642802022111566,1.7153446040218119,0.008390088558197006
2001-10-08__2003-09-29,2001-10-08,2003-09-29,2003-10-06,2003-10-27,Naive (lag_1),0.01325000000000004,0.016918924315688647,0.8232506266931329,0.012749999999999984
2001-10-08__2003-09-29,2001-10-08,2003-09-29,2003-10-06,2003-10-27,Seasonal Naive (lag_52),0.11974999999999997,0.12066378910012727,7.743056628470598,-0.11974999999999997
2001-10-08__2003-09-29,2001-10-08,2003-09-29,2003-10-06,2003-10-27,XGBoost,0.0128531575202942,0.014060173377173342,0.80148991097991,0.0027480187416076274
2001-11-05__2003-10-27,2001-11-05,2003-10-27,2003-11-03,2003-11-24,Naive (lag_1),0.014500000000000013,0.017277152543171012,0.9305011321530117,0.007500000000000007
2001-11-05__2003-10-27,2001-11-05,2003-10-27,2003-11-03,2003-11-24,Seasonal Naive (lag_52),0.09374999999999994,0.09658545439143511,6.229799164340837,-0.09374999999999994
2001-11-05__2003-10-27,2001-11-05,2003-10-27,2003-11-03,2003-11-24,XGBoost,0.013346735239028962,0.016735644678502457,0.8577604073772274,0.008337868928909309
2001-12-03__2003-11-24,2001-12-03,2003-11-24,2003-12-01,2003-12-22,Naive (lag_1),0.01600000000000007,0.016568041525780973,1.0474280407523335,0.006500000000000006
2001-12-03__2003-11-24,2001-12-03,2003-11-24,2003-12-01,2003-12-22,Seasonal Naive (lag_52),0.10674999999999996,0.1077949442228159,7.2717505144156425,-0.10674999999999996
2001-12-03__2003-11-24,2001-12-03,2003-11-24,2003-12-01,2003-12-22,XGBoost,0.026241418361663882,0.028573901142488936,1.710113864044509,0.026241418361663882
2001-12-31__2003-12-22,2001-12-31,2003-12-22,2003-12-29,2004-01-19,Naive (lag_1),0.030750000000000055,0.034521732285619756,1.9521170817040006,-0.027249999999999996
2001-12-31__2003-12-22,2001-12-31,2003-12-22,2003-12-29,2004-01-19,Seasonal Naive (lag_52),0.08599999999999997,0.09389888178247915,5.561801034522514,-0.08599999999999997
2001-12-31__2003-12-22,2001-12-31,2003-12-22,2003-12-29,2004-01-19,XGBoost,0.030780897617340097,0.03430118677491773,1.9472351054065307,-0.01275134992599486
2002-01-28__2004-01-19,2002-01-28,2004-01-19,2004-01-26,2004-02-16,Naive (lag_1),0.015249999999999986,0.01779747173055768,0.9169041594855768,-0.013249999999999984
2002-01-28__2004-01-19,2002-01-28,2004-01-19,2004-01-26,2004-02-16,Seasonal Naive (lag_52),0.07075000000000004,0.0889199077822284,4.395283756217859,-0.06524999999999997
2002-01-28__2004-01-19,2002-01-28,2004-01-19,2004-01-26,2004-02-16,XGBoost,0.04525562715530396,0.0465882378695215,2.67968349978291,0.027460498809814493
2002-02-25__2004-02-16,2002-02-25,2004-02-16,2004-02-23,2004-03-15,Naive (lag_1),0.02575000000000005,0.027554491466909747,1.4803350407603368,-0.01924999999999999
2002-02-25__2004-02-16,2002-02-25,2004-02-16,2004-02-23,2004-03-15,Seasonal Naive (lag_52),0.02300000000000002,0.026315394733881527,1.3217893427766048,-0.022499999999999964
2002-02-25__2004-02-16,2002-02-25,2004-02-16,2004-02-23,2004-03-15,XGBoost,0.06013522386550901,0.06387167068270051,3.474022583556379,-0.06013522386550901
2002-03-25__2004-03-15,2002-03-25,2004-03-15,2004-03-22,2004-04-12,Naive (lag_1),0.015000000000000013,0.016263455967290626,0.8347949338463674,-0.015000000000000013
2002-03-25__2004-03-15,2002-03-25,2004-03-15,2004-03-22,2004-04-12,Seasonal Naive (lag_52),0.1245,0.13418084811179276,7.143551441426214,-0.1245
2002-03-25__2004-03-15,2002-03-25,2004-03-15,2004-03-22,2004-04-12,XGBoost,0.1309186897277832,0.13463280609279446,7.509776951381579,-0.1309186897277832
2002-04-22__2004-04-12,2002-04-22,2004-04-12,2004-04-19,2004-05-10,Naive (lag_1),0.038000000000000034,0.05162848051221349,1.9976463658280077,-0.038000000000000034
2002-04-22__2004-04-12,2002-04-22,2004-04-12,2004-04-19,2004-05-10,Seasonal Naive (lag_52),0.3152499999999999,0.32589990794721,18.1497324692131,-0.3152499999999999
2002-04-22__2004-04-12,2002-04-22,2004-04-12,2004-04-19,2004-05-10,XGBoost,0.10299664592742919,0.10814485500900774,5.566611469235229,-0.10299664592742919
2002-05-20__2004-05-10,2002-05-20,2004-05-10,2004-05-17,2004-06-07,Naive (lag_1),0.03849999999999998,0.04639504283864818,1.8780539816845818,-0.02400000000000002
2002-05-20__2004-05-10,2002-05-20,2004-05-10,2004-05-17,2004-06-07,Seasonal Naive (lag_52),0.5537500000000002,0.5543331579474569,30.68151278914267,-0.5537500000000002
2002-05-20__2004-05-10,2002-05-20,2004-05-10,2004-05-17,2004-06-07,XGBoost,0.15012545013427747,0.15553919756923967,7.492603347284814,-0.15012545013427747
2002-06-17__2004-06-07,2002-06-17,2004-06-07,2004-06-14,2004-07-05,Naive (lag_1),0.03400000000000003,0.03657868231634379,1.6946613426385235,0.03400000000000003
2002-06-17__2004-06-07,2002-06-17,2004-06-07,2004-06-14,2004-07-05,Seasonal Naive (lag_52),0.44025000000000003,0.4408023933691831,25.026217107737736,-0.44025000000000003
2002-06-17__2004-06-07,2002-06-17,2004-06-07,2004-06-14,2004-07-05,XGBoost,0.0455419089794159,0.05380363760958006,2.3144169403421513,-0.04049690699577335
2002-07-15__2004-07-05,2002-07-15,2004-07-05,2004-07-12,2004-08-02,Naive (lag_1),0.018250000000000044,0.018688231591030807,0.9347341676084506,0.0022500000000000298
2002-07-15__2004-07-05,2002-07-15,2004-07-05,2004-07-12,2004-08-02,Seasonal Naive (lag_52),0.38625,0.3867353746426618,21.95737883379773,-0.38625
2002-07-15__2004-07-05,2002-07-15,2004-07-05,2004-07-12,2004-08-02,XGBoost,0.04214137005805968,0.048140447719269855,2.1334714290240093,0.04214137005805968
2002-08-12__2004-08-02,2002-08-12,2004-08-02,2004-08-09,2004-08-30,Naive (lag_1),0.009749999999999925,0.01094303431411958,0.5077019540597583,0.005249999999999977
2002-08-12__2004-08-02,2002-08-12,2004-08-02,2004-08-09,2004-08-30,Seasonal Naive (lag_52),0.20500000000000002,0.21905022255181575,11.384547502575517,-0.20500000000000002
2002-08-12__2004-08-02,2002-08-12,2004-08-02,2004-08-09,2004-08-30,XGBoost,0.017664683580398577,0.019830312598725478,0.9171571160492134,0.017664683580398577
2002-09-09__2004-08-30,2002-09-09,2004-08-30,2004-09-06,2004-09-27,Naive (lag_1),0.02250000000000002,0.028434134416225918,1.1729210796501837,-0.012500000000000011
2002-09-09__2004-08-30,2002-09-09,2004-08-30,2004-09-06,2004-09-27,Seasonal Naive (lag_52),0.20775,0.22078552941712462,11.512056553584904,-0.20775
2002-09-09__2004-08-30,2002-09-09,2004-08-30,2004-09-06,2004-09-27,XGBoost,0.02710025167465213,0.030229477993424382,1.4127056603678574,0.0030432167053222603
2002-10-07__2004-09-27,2002-10-07,2004-09-27,2004-10-04,2004-10-25,Naive (lag_1),0.03025,0.036190468358395136,1.4983328848791282,-0.028749999999999942
2002-10-07__2004-09-27,2002-10-07,2004-09-27,2004-10-04,2004-10-25,Seasonal Naive (lag_52),0.43549999999999994,0.4381409590531339,23.860632889522336,-0.43549999999999994
2002-10-07__2004-09-27,2002-10-07,2004-09-27,2004-10-04,2004-10-25,XGBoost,0.0641609408855438,0.06811046847584337,3.1847072817254576,-0.0641609408855438
2002-11-04__2004-10-25,2002-11-04,2004-10-25,2004-11-01,2004-11-22,Naive (lag_1),0.021500000000000075,0.024545875417267198,1.0566742588161453,0.020499999999999963
2002-11-04__2004-10-25,2002-11-04,2004-10-25,2004-11-01,2004-11-22,Seasonal Naive (lag_52),0.47724999999999995,0.4778925088343612,26.60658942154397,-0.47724999999999995
2002-11-04__2004-10-25,2002-11-04,2004-10-25,2004-11-01,2004-11-22,XGBoost,0.027346021413803046,0.029655232218881784,1.348272948689381,-0.027346021413803046
2002-12-02__2004-11-22,2002-12-02,2004-11-22,2004-11-29,2004-12-20,Naive (lag_1),0.03275,0.039022429447690736,1.7005363543451297,0.03275
2002-12-02__2004-11-22,2002-12-02,2004-11-22,2004-11-29,2004-12-20,Seasonal Naive (lag_52),0.4025000000000001,0.40535478287544613,23.31805698344698,-0.4025000000000001
2002-12-02__2004-11-22,2002-12-02,2004-11-22,2004-11-29,2004-12-20,XGBoost,0.039376218080520664,0.04744023105953328,2.051079859778505,0.03662496829032896
2002-12-30__2004-12-20,2002-12-30,2004-12-20,2004-12-27,2005-01-17,Naive (lag_1),0.01899999999999996,0.019811612756158916,1.0309456818182825,-0.0005000000000000004
2002-12-30__2004-12-20,2002-12-30,2004-12-20,2004-12-27,2005-01-17,Seasonal Naive (lag_52),0.26225000000000004,0.2647191908419184,15.376836507949582,-0.26225000000000004
2002-12-30__2004-12-20,2002-12-30,2004-12-20,2004-12-27,2005-01-17,XGBoost,0.03111363387107846,0.03656961783277935,1.677120761802395,0.02896240067481992
2003-01-27__2005-01-17,2003-01-27,2005-01-17,2005-01-24,2005-02-14,Naive (lag_1),0.025500000000000023,0.03339161571412804,1.3334819102259203,-0.019500000000000017
2003-01-27__2005-01-17,2003-01-27,2005-01-17,2005-01-24,2005-02-14,Seasonal Naive (lag_52),0.26175000000000004,0.2627332297217085,14.499277155749123,-0.26175000000000004
2003-01-27__2005-01-17,2003-01-27,2005-01-17,2005-01-24,2005-02-14,XGBoost,0.04305094885826111,0.0450481961199448,2.245762766159651,-0.04305094885826111
2003-02-24__2005-02-14,2003-02-24,2005-02-14,2005-02-21,2005-03-14,Naive (lag_1),0.03924999999999995,0.04715665382530862,1.9443889820704539,-0.03924999999999995
2003-02-24__2005-02-14,2003-02-24,2005-02-14,2005-02-21,2005-03-14,Seasonal Naive (lag_52),0.255,0.2594253264428899,13.47942155747171,-0.255
2003-02-24__2005-02-14,2003-02-24,2005-02-14,2005-02-21,2005-03-14,XGBoost,0.037959737777709945,0.04755854443434311,1.8833589797651262,-0.037959737777709945
2003-03-24__2005-03-14,2003-03-24,2005-03-14,2005-03-21,2005-04-11,Naive (lag_1),0.05575000000000008,0.05632716928800887,2.5252000964941916,-0.05575000000000008
2003-03-24__2005-03-14,2003-03-24,2005-03-14,2005-03-21,2005-04-11,Seasonal Naive (lag_52),0.42200000000000004,0.42481289999245553,20.856547325120072,-0.42200000000000004
2003-03-24__2005-03-14,2003-03-24,2005-03-14,2005-03-21,2005-04-11,XGBoost,0.187318699836731,0.207491062859519,8.727836964291223,-0.187318699836731
2003-04-21__2005-04-11,2003-04-21,2005-04-11,2005-04-18,2005-05-09,Naive (lag_1),0.022500000000000075,0.030830180018936205,0.9886757912277003,0.022500000000000075
2003-04-21__2005-04-11,2003-04-21,2005-04-11,2005-04-18,2005-05-09,Seasonal Naive (lag_52),0.37449999999999994,0.3813653104308256,18.035924450135944,-0.37449999999999994
2003-04-21__2005-04-11,2003-04-21,2005-04-11,2005-04-18,2005-05-09,XGBoost,0.018109481334686373,0.019535919402349795,0.7986048592806543,0.004916467189788887
2003-05-19__2005-05-09,2003-05-19,2005-05-09,2005-05-16,2005-06-06,Naive (lag_1),0.026999999999999913,0.027847800631288566,1.2387073386733818,0.018000000000000016
2003-05-19__2005-05-09,2003-05-19,2005-05-09,2005-05-16,2005-06-06,Seasonal Naive (lag_52),0.08724999999999983,0.09550261776516895,4.103229783437678,-0.08724999999999983
2003-05-19__2005-05-09,2003-05-19,2005-05-09,2005-05-16,2005-06-06,XGBoost,0.018573019027710025,0.02190616623564096,0.85407994607418,0.01602547168731694
2003-06-16__2005-06-06,2003-06-16,2005-06-06,2005-06-13,2005-07-04,Naive (lag_1),0.027249999999999996,0.031964824416849225,1.2312961827990048,-0.027249999999999996
2003-06-16__2005-06-06,2003-06-16,2005-06-06,2005-06-13,2005-07-04,Seasonal Naive (lag_52),0.247,0.25689005430339257,11.745973448000285,-0.247
2003-06-16__2005-06-06,2003-06-16,2005-06-06,2005-06-13,2005-07-04,XGBoost,0.03182382631301883,0.036585581248375645,1.4482918431409784,-0.03182382631301883
2003-07-14__2005-07-04,2003-07-14,2005-07-04,2005-07-11,2005-08-01,Naive (lag_1),0.03475000000000006,0.05247618507475575,1.4933086719472555,-0.016750000000000043
2003-07-14__2005-07-04,2003-07-14,2005-07-04,2005-07-11,2005-08-01,Seasonal Naive (lag_52),0.39725000000000005,0.39738866365310427,18.47203995365113,-0.39725000000000005
2003-07-14__2005-07-04,2003-07-14,2005-07-04,2005-07-11,2005-08-01,XGBoost,0.06686322021484381,0.06851900134664471,2.885030562394441,-0.06686322021484381
2003-08-11__2005-08-01,2003-08-11,2005-08-01,2005-08-08,2005-08-29,Naive (lag_1),0.07999999999999996,0.10319156942308803,3.209925814788143,-0.07950000000000002
2003-08-11__2005-08-01,2003-08-11,2005-08-01,2005-08-08,2005-08-29,Seasonal Naive (lag_52),0.6592500000000001,0.6669417140950175,29.24514508916908,-0.6592500000000001
2003-08-11__2005-08-01,2003-08-11,2005-08-01,2005-08-08,2005-08-29,XGBoost,0.24512892580032353,0.2647138851481771,9.906309877089015,-0.24512892580032353
2003-09-08__2005-08-29,2003-09-08,2005-08-29,2005-09-05,2005-09-26,Naive (lag_1),0.1905,0.2533110735834499,6.531719084745577,-0.04949999999999999
2003-09-08__2005-08-29,2003-09-08,2005-08-29,2005-09-05,2005-09-26,Seasonal Naive (lag_52),1.039,1.0478475557064586,42.63825545015256,-1.039
2003-09-08__2005-08-29,2003-09-08,2005-08-29,2005-09-05,2005-09-26,XGBoost,0.35285405635833733,0.386299656878868,12.682312309731216,-0.35285405635833733
2003-10-06__2005-09-26,2003-10-06,2005-09-26,2005-10-03,2005-10-24,Naive (lag_1),0.11175000000000002,0.113343504445557,3.937047510799557,0.04974999999999996
2003-10-06__2005-09-26,2003-10-06,2005-09-26,2005-10-03,2005-10-24,Seasonal Naive (lag_52),0.783,0.7988482333960563,32.07886195597398,-0.783
2003-10-06__2005-09-26,2003-10-06,2005-09-26,2005-10-03,2005-10-24,XGBoost,0.15820308971405028,0.19417565303114967,5.535299933781077,0.15820308971405028
2003-11-03__2005-10-24,2003-11-03,2005-10-24,2005-10-31,2005-11-21,Naive (lag_1),0.10125000000000006,0.10239750973534471,4.142336044877588,0.10125000000000006
2003-11-03__2005-10-24,2003-11-03,2005-10-24,2005-10-31,2005-11-21,Seasonal Naive (lag_52),0.35350000000000004,0.36074714136081526,15.921803999674461,-0.35350000000000004
2003-11-03__2005-10-24,2003-11-03,2005-10-24,2005-10-31,2005-11-21,XGBoost,0.2588547191619873,0.27809894571634297,10.382918520982411,0.2588547191619873
2003-12-01__2005-11-21,2003-12-01,2005-11-21,2005-11-28,2005-12-19,Naive (lag_1),0.030000000000000027,0.03312099032335835,1.350712877439015,-0.0020000000000000018
2003-12-01__2005-11-21,2003-12-01,2005-11-21,2005-11-28,2005-12-19,Seasonal Naive (lag_52),0.29375,0.3029880360674329,14.202621992855521,-0.29375
2003-12-01__2005-11-21,2003-12-01,2005-11-21,2005-11-28,2005-12-19,XGBoost,0.0688011231422424,0.0725134587976556,3.040556962650825,0.0688011231422424
2003-12-29__2005-12-19,2003-12-29,2005-12-19,2005-12-26,2006-01-16,Naive (lag_1),0.037249999999999894,0.049802108389103296,1.6180780261247543,-0.027750000000000052
2003-12-29__2005-12-19,2003-12-29,2005-12-19,2005-12-26,2006-01-16,Seasonal Naive (lag_52),0.47425000000000006,0.47681836164308944,22.798408148886978,-0.47425000000000006
2003-12-29__2005-12-19,2003-12-29,2005-12-19,2005-12-26,2006-01-16,XGBoost,0.04051140785217289,0.05702795773736102,1.707905532053319,0.020184830665588294
2004-01-26__2006-01-16,2004-01-26,2006-01-16,2006-01-23,2006-02-13,Naive (lag_1),0.02675000000000005,0.03201952529317073,1.1276013970533998,0.008750000000000036
2004-01-26__2006-01-16,2004-01-26,2006-01-16,2006-01-23,2006-02-13,Seasonal Naive (lag_52),0.44025000000000003,0.441586061827137,20.42286687962635,-0.44025000000000003
2004-01-26__2006-01-16,2004-01-26,2006-01-16,2006-01-23,2006-02-13,XGBoost,0.2526308350563049,0.30039533919238376,9.914576269632127,0.2526308350563049
2004-02-23__2006-02-13,2004-02-23,2006-02-13,2006-02-20,2006-03-13,Naive (lag_1),0.041749999999999954,0.04748420790115383,1.787077645223046,-0.01924999999999999
2004-02-23__2006-02-13,2004-02-23,2006-02-13,2006-02-20,2006-03-13,Seasonal Naive (lag_52),0.32750000000000007,0.3276713292309842,15.059466509971605,-0.32750000000000007
2004-02-23__2006-02-13,2004-02-23,2006-02-13,2006-02-20,2006-03-13,XGBoost,0.05096124935150148,0.052336639797298065,2.175873470304362,0.006709399223327583
2004-03-22__2006-03-13,2004-03-22,2006-03-13,2006-03-20,2006-04-10,Naive (lag_1),0.0827500000000001,0.09588143720241166,3.227460977670339,-0.07974999999999999
2004-03-22__2006-03-13,2004-03-22,2006-03-13,2006-03-20,2006-04-10,Seasonal Naive (lag_52),0.38149999999999984,0.382187781071033,15.757459080386838,-0.38149999999999984
2004-03-22__2006-03-13,2004-03-22,2006-03-13,2006-03-20,2006-04-10,XGBoost,0.08382917594909656,0.09832013912195743,3.2748202216565074,-0.08382917594909656
2004-04-19__2006-04-10,2004-04-19,2006-04-10,2006-04-17,2006-05-08,Naive (lag_1),0.06250000000000011,0.08333966642601834,2.192895246563015,-0.05700000000000005
2004-04-19__2006-04-10,2004-04-19,2006-04-10,2006-04-17,2006-05-08,Seasonal Naive (lag_52),0.6605000000000001,0.6638828963002437,25.414463935861114,-0.6605000000000001
2004-04-19__2006-04-10,2004-04-19,2006-04-10,2006-04-17,2006-05-08,XGBoost,0.05710265445709217,0.07061451397652985,1.9895767280148378,-0.03997001266479494
2004-05-17__2006-05-08,2004-05-17,2006-05-08,2006-05-15,2006-06-05,Naive (lag_1),0.03500000000000003,0.03703376837428239,1.185160089807605,0.0045000000000000595
2004-05-17__2006-05-08,2004-05-17,2006-05-08,2006-05-15,2006-06-05,Seasonal Naive (lag_52),0.77625,0.7762771734374263,30.36043498793696,-0.77625
2004-05-17__2006-05-08,2004-05-17,2006-05-08,2006-05-15,2006-06-05,XGBoost,0.017186881065368698,0.024473819116208377,0.5816769084669192,-0.011280603408813428
2004-06-14__2006-06-05,2004-06-14,2006-06-05,2006-06-12,2006-07-03,Naive (lag_1),0.029000000000000026,0.03736977388210964,0.9858191116836181,-0.010500000000000065
2004-06-14__2006-06-05,2004-06-14,2006-06-05,2006-06-12,2006-07-03,Seasonal Naive (lag_52),0.71475,0.7160347407772893,27.68129275180875,-0.71475
2004-06-14__2006-06-05,2004-06-14,2006-06-05,2006-06-12,2006-07-03,XGBoost,0.024624353408813526,0.028360011506213395,0.8369156840010948,-0.006071647644042999
2004-07-12__2006-07-03,2004-07-12,2006-07-03,2006-07-10,2006-07-31,Naive (lag_1),0.017749999999999932,0.02196019125599769,0.5888431206557991,-0.017749999999999932
2004-07-12__2006-07-03,2004-07-12,2006-07-03,2006-07-10,2006-07-31,Seasonal Naive (lag_52),0.6877499999999999,0.6883463880925067,25.53772383130375,-0.6877499999999999
2004-07-12__2006-07-03,2004-07-12,2006-07-03,2006-07-10,2006-07-31,XGBoost,0.10971212339401237,0.11105867912275522,3.678305579320907,-0.10971212339401237
2004-08-09__2006-07-31,2004-08-09,2006-07-31,2006-08-07,2006-08-28,Naive (lag_1),0.05575000000000019,0.05967620966515903,1.859188257718465,0.03925000000000001
2004-08-09__2006-07-31,2004-08-09,2006-07-31,2006-08-07,2006-08-28,Seasonal Naive (lag_52),0.42125,0.4522286479204961,15.14188116003562,-0.42125
2004-08-09__2006-07-31,2004-08-09,2006-07-31,2006-08-07,2006-08-28,XGBoost,0.06264769220352184,0.07746897437158526,2.0944330978764127,0.03771858358383173
2004-09-06__2006-08-28,2004-09-06,2006-08-28,2006-09-04,2006-09-25,Naive (lag_1),0.11599999999999999,0.11613139110507545,4.369648961924131,0.11599999999999999
2004-09-06__2006-08-28,2004-09-06,2006-08-28,2006-09-04,2006-09-25,Seasonal Naive (lag_52),0.345,0.34846233655877357,12.463176323140113,0.345
2004-09-06__2006-08-28,2004-09-06,2006-08-28,2006-09-04,2006-09-25,XGBoost,0.2881609678268433,0.30689389561525254,10.593636394760184,0.2881609678268433
2004-10-04__2006-09-25,2004-10-04,2006-09-25,2006-10-02,2006-10-23,Naive (lag_1),0.04349999999999998,0.0472175814713121,1.8581623103919813,0.04349999999999998
2004-10-04__2006-09-25,2004-10-04,2006-09-25,2006-10-02,2006-10-23,Seasonal Naive (lag_52),0.52475,0.531561614490738,20.39856518598414,0.52475
2004-10-04__2006-09-25,2004-10-04,2006-09-25,2006-10-02,2006-10-23,XGBoost,0.0749432148933411,0.07665148330515625,3.215273629168612,0.0749432148933411
2004-11-01__2006-10-23,2004-11-01,2006-10-23,2006-10-30,2006-11-20,Naive (lag_1),0.01649999999999996,0.01922238278674105,0.7295093360627344,-0.007500000000000062
2004-11-01__2006-10-23,2004-11-01,2006-10-23,2006-10-30,2006-11-20,Seasonal Naive (lag_52),0.13600000000000012,0.16349311912126463,5.7722542154196335,0.11699999999999999
2004-11-01__2006-10-23,2004-11-01,2006-10-23,2006-10-30,2006-11-20,XGBoost,0.020752347946166982,0.021407074366725662,0.9162266659690265,-0.007070672035217274
2004-11-29__2006-11-20,2004-11-29,2006-11-20,2006-11-27,2006-12-18,Naive (lag_1),0.021250000000000102,0.028412145290350903,0.9135615115679655,-0.02024999999999999
2004-11-29__2006-11-20,2004-11-29,2006-11-20,2006-11-27,2006-12-18,Seasonal Naive (lag_52),0.11649999999999994,0.11845885361592857,5.116564562823191,-0.11649999999999994
2004-11-29__2006-11-20,2004-11-29,2006-11-20,2006-11-27,2006-12-18,XGBoost,0.01690446710586535,0.018379755563614396,0.7204415065313843,0.00671587228775028
2004-12-27__2006-12-18,2004-12-27,2006-12-18,2006-12-25,2007-01-15,Naive (lag_1),0.03200000000000003,0.04100609710762547,1.3673893737252083,0.021500000000000075
2004-12-27__2006-12-18,2004-12-27,2006-12-18,2006-12-25,2007-01-15,Seasonal Naive (lag_52),0.08750000000000002,0.09899747471526738,3.7657705251048266,-0.03599999999999992
2004-12-27__2006-12-18,2004-12-27,2006-12-18,2006-12-25,2007-01-15,XGBoost,0.023967089653015194,0.03230028104811534,1.0270649065614221,0.007463067054748529
2005-01-24__2007-01-15,2005-01-24,2007-01-15,2007-01-22,2007-02-12,Naive (lag_1),0.03524999999999989,0.042370390604760576,1.5678826950428306,-0.0017500000000000293
2005-01-24__2007-01-15,2005-01-24,2007-01-15,2007-01-22,2007-02-12,Seasonal Naive (lag_52),0.13749999999999996,0.1483357677702852,5.961632446560882,0.13749999999999996
2005-01-24__2007-01-15,2005-01-24,2007-01-15,2007-01-22,2007-02-12,XGBoost,0.0431338477134704,0.049533075568061365,1.9206224825312936,-0.0029954142570496334
2005-02-21__2007-02-12,2005-02-21,2007-02-12,2007-02-19,2007-03-12,Naive (lag_1),0.07950000000000002,0.08445412956155551,3.254395810740015,-0.07950000000000002
2005-02-21__2007-02-12,2005-02-21,2007-02-12,2007-02-19,2007-03-12,Seasonal Naive (lag_52),0.14,0.15034792981614345,5.742072757114576,-0.14
2005-02-21__2007-02-12,2005-02-21,2007-02-12,2007-02-19,2007-03-12,XGBoost,0.09167165756225593,0.09822339507394899,3.7254331846923936,-0.09167165756225593
2005-03-21__2007-03-12,2005-03-21,2007-03-12,2007-03-19,2007-04-09,Naive (lag_1),0.06074999999999997,0.07067000778265133,2.2294230271535573,-0.06074999999999997
2005-03-21__2007-03-12,2005-03-21,2007-03-12,2007-03-19,2007-04-09,Seasonal Naive (lag_52),0.10775000000000012,0.10945204429338004,4.030552314115467,-0.10775000000000012
2005-03-21__2007-03-12,2005-03-21,2007-03-12,2007-03-19,2007-04-09,XGBoost,0.1007316837310791,0.10588942119934262,3.74610967463216,-0.1007316837310791
2005-04-18__2007-04-09,2005-04-18,2007-04-09,2007-04-16,2007-05-07,Naive (lag_1),0.0647500000000002,0.07399493225890554,2.1809015183274196,-0.06225000000000003
2005-04-18__2007-04-09,2005-04-18,2007-04-09,2007-04-16,2007-05-07,Seasonal Naive (lag_52),0.08250000000000002,0.09144670579085944,2.7825976960322416,-0.06099999999999994
2005-04-18__2007-04-09,2005-04-18,2007-04-09,2007-04-16,2007-05-07,XGBoost,0.2113716430664062,0.22188247346978687,7.302261119212513,-0.2113716430664062
2005-05-16__2007-05-07,2005-05-16,2007-05-07,2007-05-14,2007-06-04,Naive (lag_1),0.054749999999999965,0.06690478308760894,1.7159465988831828,-0.02575000000000005
2005-05-16__2007-05-07,2005-05-16,2007-05-07,2007-05-14,2007-06-04,Seasonal Naive (lag_52),0.26775000000000004,0.2774612585569381,8.689753856680609,-0.26775000000000004
2005-05-16__2007-05-07,2005-05-16,2007-05-07,2007-05-14,2007-06-04,XGBoost,0.2640505256652832,0.26841315805180205,8.561971307276792,-0.2640505256652832
2005-06-13__2007-06-04,2005-06-13,2007-06-04,2007-06-11,2007-07-02,Naive (lag_1),0.04875000000000007,0.054011572833977076,1.5717776662805698,0.04875000000000007
2005-06-13__2007-06-04,2005-06-13,2007-06-04,2007-06-11,2007-07-02,Seasonal Naive (lag_52),0.11299999999999988,0.12524176619642496,3.764385937395942,-0.11299999999999988
2005-06-13__2007-06-04,2005-06-13,2007-06-04,2007-06-11,2007-07-02,XGBoost,0.047733023643493744,0.055071126365855136,1.5377674617415968,0.047733023643493744
2005-07-11__2007-07-02,2005-07-11,2007-07-02,2007-07-09,2007-07-30,Naive (lag_1),0.06325000000000003,0.0682037389004445,2.0929503219849357,0.019749999999999934
2005-07-11__2007-07-02,2005-07-11,2007-07-02,2007-07-09,2007-07-30,Seasonal Naive (lag_52),0.05874999999999997,0.07208848729166112,1.9487780148255467,0.02474999999999994
2005-07-11__2007-07-02,2005-07-11,2007-07-02,2007-07-09,2007-07-30,XGBoost,0.09024893617630003,0.1011553606070023,3.0372474159442846,-0.09024893617630003
2005-08-08__2007-07-30,2005-08-08,2007-07-30,2007-08-06,2007-08-27,Naive (lag_1),0.03799999999999992,0.042866070498705555,1.3307130657450057,0.032500000000000084
2005-08-08__2007-07-30,2005-08-08,2007-07-30,2007-08-06,2007-08-27,Seasonal Naive (lag_52),0.16425000000000012,0.17163260179814335,5.60876981398552,0.16425000000000012
